"","X","did_purchase","ratings","recommendation","Real_Review"
"1339",47685,FALSE,1,FALSE,"Fake Don't Recommand"
"1340",47686,FALSE,1,FALSE,"Fake Don't Recommand"
"1341",47687,FALSE,1,FALSE,"Fake Don't Recommand"
"1342",47688,FALSE,1,FALSE,"Fake Don't Recommand"
"1343",47689,FALSE,1,FALSE,"Fake Don't Recommand"
"1344",47690,FALSE,1,FALSE,"Fake Don't Recommand"
"1345",47691,FALSE,1,FALSE,"Fake Don't Recommand"
"1346",47692,FALSE,1,FALSE,"Fake Don't Recommand"
"1347",47693,FALSE,1,FALSE,"Fake Don't Recommand"
"1348",47694,FALSE,1,FALSE,"Fake Don't Recommand"
"1349",47695,FALSE,1,FALSE,"Fake Don't Recommand"
"1350",47696,FALSE,1,FALSE,"Fake Don't Recommand"
"1351",47697,FALSE,1,FALSE,"Fake Don't Recommand"
"1352",47698,FALSE,1,FALSE,"Fake Don't Recommand"
"1353",47700,FALSE,1,FALSE,"Fake Don't Recommand"
"1354",47701,FALSE,1,FALSE,"Fake Don't Recommand"
"1355",47702,FALSE,1,FALSE,"Fake Don't Recommand"
"1356",47703,FALSE,1,FALSE,"Fake Don't Recommand"
"1357",47704,FALSE,1,FALSE,"Fake Don't Recommand"
"1358",47705,FALSE,1,FALSE,"Fake Don't Recommand"
"1359",47706,FALSE,1,FALSE,"Fake Don't Recommand"
"1360",47707,FALSE,1,FALSE,"Fake Don't Recommand"
"1361",47708,FALSE,1,FALSE,"Fake Don't Recommand"
"1362",47710,FALSE,1,FALSE,"Fake Don't Recommand"
"1363",47711,FALSE,1,FALSE,"Fake Don't Recommand"
"1364",47712,FALSE,1,FALSE,"Fake Don't Recommand"
"1365",47713,FALSE,1,FALSE,"Fake Don't Recommand"
"1366",47714,FALSE,1,FALSE,"Fake Don't Recommand"
"1367",47715,FALSE,1,FALSE,"Fake Don't Recommand"
"1368",47716,FALSE,1,FALSE,"Fake Don't Recommand"
"1369",47717,FALSE,1,FALSE,"Fake Don't Recommand"
"1370",47718,FALSE,1,FALSE,"Fake Don't Recommand"
"1371",47719,FALSE,1,FALSE,"Fake Don't Recommand"
"1372",47720,FALSE,1,FALSE,"Fake Don't Recommand"
"1373",47721,FALSE,1,FALSE,"Fake Don't Recommand"
"1374",47722,FALSE,1,FALSE,"Fake Don't Recommand"
"1375",47723,FALSE,1,FALSE,"Fake Don't Recommand"
"1376",47724,FALSE,1,FALSE,"Fake Don't Recommand"
"1377",47725,FALSE,1,FALSE,"Fake Don't Recommand"
"1378",47726,FALSE,1,FALSE,"Fake Don't Recommand"
"1379",47727,FALSE,1,FALSE,"Fake Don't Recommand"
"1380",47728,FALSE,1,FALSE,"Fake Don't Recommand"
"1381",47729,FALSE,1,FALSE,"Fake Don't Recommand"
"1382",47730,FALSE,1,FALSE,"Fake Don't Recommand"
"1383",47731,FALSE,1,FALSE,"Fake Don't Recommand"
"1384",47732,FALSE,1,FALSE,"Fake Don't Recommand"
"1385",47733,FALSE,1,FALSE,"Fake Don't Recommand"
"1386",47737,FALSE,1,FALSE,"Fake Don't Recommand"
"1387",47738,FALSE,1,FALSE,"Fake Don't Recommand"
"1388",47739,FALSE,1,FALSE,"Fake Don't Recommand"
"1389",47740,FALSE,1,FALSE,"Fake Don't Recommand"
"1390",47741,FALSE,1,FALSE,"Fake Don't Recommand"
"1391",47742,FALSE,1,FALSE,"Fake Don't Recommand"
"1392",47743,FALSE,1,FALSE,"Fake Don't Recommand"
"1393",47744,FALSE,1,FALSE,"Fake Don't Recommand"
"1394",47745,FALSE,1,FALSE,"Fake Don't Recommand"
"1395",47746,FALSE,1,FALSE,"Fake Don't Recommand"
"1396",47747,FALSE,1,FALSE,"Fake Don't Recommand"
"1397",47748,FALSE,1,FALSE,"Fake Don't Recommand"
"1398",47749,FALSE,1,FALSE,"Fake Don't Recommand"
"1399",47750,FALSE,1,FALSE,"Fake Don't Recommand"
"1400",47751,FALSE,1,FALSE,"Fake Don't Recommand"
"1401",47752,FALSE,1,FALSE,"Fake Don't Recommand"
"1402",47753,FALSE,1,FALSE,"Fake Don't Recommand"
"1403",47754,FALSE,1,FALSE,"Fake Don't Recommand"
"1404",47755,FALSE,1,FALSE,"Fake Don't Recommand"
"1405",47756,FALSE,1,FALSE,"Fake Don't Recommand"
"1406",47757,FALSE,1,FALSE,"Fake Don't Recommand"
"1407",47758,FALSE,1,FALSE,"Fake Don't Recommand"
"1408",47759,FALSE,1,FALSE,"Fake Don't Recommand"
"1409",47760,FALSE,1,FALSE,"Fake Don't Recommand"
"1410",47761,FALSE,1,FALSE,"Fake Don't Recommand"
"1411",47762,FALSE,1,FALSE,"Fake Don't Recommand"
"1412",47763,FALSE,1,FALSE,"Fake Don't Recommand"
"1413",47764,FALSE,1,FALSE,"Fake Don't Recommand"
"1414",47765,FALSE,1,FALSE,"Fake Don't Recommand"
"1415",47766,FALSE,1,FALSE,"Fake Don't Recommand"
"1416",47767,FALSE,1,FALSE,"Fake Don't Recommand"
"1417",47768,FALSE,1,FALSE,"Fake Don't Recommand"
"1418",47769,FALSE,1,FALSE,"Fake Don't Recommand"
"1419",47770,FALSE,1,FALSE,"Fake Don't Recommand"
"1420",47771,FALSE,1,FALSE,"Fake Don't Recommand"
"1421",47772,FALSE,1,FALSE,"Fake Don't Recommand"
"1422",47773,FALSE,1,FALSE,"Fake Don't Recommand"
"1423",47774,FALSE,1,FALSE,"Fake Don't Recommand"
"1424",47775,FALSE,1,FALSE,"Fake Don't Recommand"
"1425",47776,FALSE,1,FALSE,"Fake Don't Recommand"
"1426",47777,FALSE,1,FALSE,"Fake Don't Recommand"
"1427",47778,FALSE,1,FALSE,"Fake Don't Recommand"
"1428",47779,FALSE,1,FALSE,"Fake Don't Recommand"
"1429",47780,FALSE,1,FALSE,"Fake Don't Recommand"
"1430",47781,FALSE,1,FALSE,"Fake Don't Recommand"
"1431",47782,FALSE,1,FALSE,"Fake Don't Recommand"
"1432",47784,FALSE,1,FALSE,"Fake Don't Recommand"
"1433",47785,FALSE,1,FALSE,"Fake Don't Recommand"
"1434",47786,FALSE,1,FALSE,"Fake Don't Recommand"
"1435",47787,FALSE,1,FALSE,"Fake Don't Recommand"
"1436",47788,FALSE,1,FALSE,"Fake Don't Recommand"
"1437",47789,FALSE,1,FALSE,"Fake Don't Recommand"
"1438",47790,FALSE,1,FALSE,"Fake Don't Recommand"
"1439",47792,FALSE,1,FALSE,"Fake Don't Recommand"
"1440",47793,FALSE,1,FALSE,"Fake Don't Recommand"
"1441",47794,FALSE,1,FALSE,"Fake Don't Recommand"
"1442",47795,FALSE,1,FALSE,"Fake Don't Recommand"
"1443",47796,FALSE,1,FALSE,"Fake Don't Recommand"
"1444",47797,FALSE,1,FALSE,"Fake Don't Recommand"
"1445",47798,FALSE,1,FALSE,"Fake Don't Recommand"
"1446",47799,FALSE,1,FALSE,"Fake Don't Recommand"
"1447",47800,FALSE,1,FALSE,"Fake Don't Recommand"
"1448",47801,FALSE,1,FALSE,"Fake Don't Recommand"
"1449",47802,FALSE,1,FALSE,"Fake Don't Recommand"
"1450",47803,FALSE,1,FALSE,"Fake Don't Recommand"
"1451",47804,FALSE,1,FALSE,"Fake Don't Recommand"
"1452",47805,FALSE,1,FALSE,"Fake Don't Recommand"
"1453",47806,FALSE,1,FALSE,"Fake Don't Recommand"
"1454",47807,FALSE,1,FALSE,"Fake Don't Recommand"
"1455",47808,FALSE,1,FALSE,"Fake Don't Recommand"
"1456",47809,FALSE,1,FALSE,"Fake Don't Recommand"
"1457",47810,FALSE,1,FALSE,"Fake Don't Recommand"
"1458",47811,FALSE,1,FALSE,"Fake Don't Recommand"
"1459",47812,FALSE,1,FALSE,"Fake Don't Recommand"
"1460",47813,FALSE,1,FALSE,"Fake Don't Recommand"
"1461",47814,FALSE,1,FALSE,"Fake Don't Recommand"
"1462",47816,FALSE,1,FALSE,"Fake Don't Recommand"
"1463",47817,FALSE,1,FALSE,"Fake Don't Recommand"
"1464",47818,FALSE,1,FALSE,"Fake Don't Recommand"
"1465",47819,FALSE,1,FALSE,"Fake Don't Recommand"
"1466",47820,FALSE,1,FALSE,"Fake Don't Recommand"
"1467",47821,FALSE,1,FALSE,"Fake Don't Recommand"
"1468",47822,FALSE,1,FALSE,"Fake Don't Recommand"
"1469",47823,FALSE,1,FALSE,"Fake Don't Recommand"
"1470",47824,FALSE,1,FALSE,"Fake Don't Recommand"
"1471",47825,FALSE,1,FALSE,"Fake Don't Recommand"
"1472",47826,FALSE,1,FALSE,"Fake Don't Recommand"
"1473",47827,FALSE,1,FALSE,"Fake Don't Recommand"
"1474",47828,FALSE,1,FALSE,"Fake Don't Recommand"
"1475",47829,FALSE,1,FALSE,"Fake Don't Recommand"
"1476",47830,FALSE,1,FALSE,"Fake Don't Recommand"
"1477",47831,FALSE,1,FALSE,"Fake Don't Recommand"
"1478",47832,FALSE,1,FALSE,"Fake Don't Recommand"
"1479",47834,FALSE,1,FALSE,"Fake Don't Recommand"
"1480",47835,FALSE,1,FALSE,"Fake Don't Recommand"
"1481",47836,FALSE,1,FALSE,"Fake Don't Recommand"
"1482",47837,FALSE,1,FALSE,"Fake Don't Recommand"
"1483",47838,FALSE,1,FALSE,"Fake Don't Recommand"
"1484",47839,FALSE,1,FALSE,"Fake Don't Recommand"
"1485",47840,FALSE,1,FALSE,"Fake Don't Recommand"
"1486",47841,FALSE,1,FALSE,"Fake Don't Recommand"
"1487",47842,FALSE,1,FALSE,"Fake Don't Recommand"
"1488",47843,FALSE,1,FALSE,"Fake Don't Recommand"
"1489",47845,FALSE,1,FALSE,"Fake Don't Recommand"
"1490",47846,FALSE,1,FALSE,"Fake Don't Recommand"
"1491",47847,FALSE,1,FALSE,"Fake Don't Recommand"
"1492",47848,FALSE,1,FALSE,"Fake Don't Recommand"
"1493",47849,FALSE,1,FALSE,"Fake Don't Recommand"
"1494",47850,FALSE,1,FALSE,"Fake Don't Recommand"
"1495",47851,FALSE,1,FALSE,"Fake Don't Recommand"
"1496",47852,FALSE,1,FALSE,"Fake Don't Recommand"
"1497",47853,FALSE,1,FALSE,"Fake Don't Recommand"
"1498",47854,FALSE,1,FALSE,"Fake Don't Recommand"
"1499",47855,FALSE,1,FALSE,"Fake Don't Recommand"
"1500",47856,FALSE,1,FALSE,"Fake Don't Recommand"
"1501",47857,FALSE,1,FALSE,"Fake Don't Recommand"
"1502",47858,FALSE,1,FALSE,"Fake Don't Recommand"
"1503",47859,FALSE,1,FALSE,"Fake Don't Recommand"
"1504",47860,FALSE,1,FALSE,"Fake Don't Recommand"
"1505",47861,FALSE,1,FALSE,"Fake Don't Recommand"
"1506",47862,FALSE,1,FALSE,"Fake Don't Recommand"
"1507",47863,FALSE,1,FALSE,"Fake Don't Recommand"
"1508",47864,FALSE,1,FALSE,"Fake Don't Recommand"
"1509",47865,FALSE,1,FALSE,"Fake Don't Recommand"
"1510",47866,FALSE,1,FALSE,"Fake Don't Recommand"
"1511",47867,FALSE,1,FALSE,"Fake Don't Recommand"
"1512",47869,FALSE,1,FALSE,"Fake Don't Recommand"
"1513",47870,FALSE,1,FALSE,"Fake Don't Recommand"
"1514",47871,FALSE,1,FALSE,"Fake Don't Recommand"
"1515",47872,FALSE,1,FALSE,"Fake Don't Recommand"
"1516",47874,FALSE,1,FALSE,"Fake Don't Recommand"
"1517",47875,FALSE,1,FALSE,"Fake Don't Recommand"
"1518",47876,FALSE,1,FALSE,"Fake Don't Recommand"
"1519",47877,FALSE,1,FALSE,"Fake Don't Recommand"
"1520",47878,FALSE,1,FALSE,"Fake Don't Recommand"
"1521",47879,FALSE,1,FALSE,"Fake Don't Recommand"
"1522",47880,FALSE,1,FALSE,"Fake Don't Recommand"
"1523",47881,FALSE,1,FALSE,"Fake Don't Recommand"
"1524",47882,FALSE,1,FALSE,"Fake Don't Recommand"
"1525",47883,FALSE,1,FALSE,"Fake Don't Recommand"
"1526",47884,FALSE,1,FALSE,"Fake Don't Recommand"
"1527",47885,FALSE,1,FALSE,"Fake Don't Recommand"
"1528",47886,FALSE,1,FALSE,"Fake Don't Recommand"
"1529",47887,FALSE,1,FALSE,"Fake Don't Recommand"
"1530",47888,FALSE,1,FALSE,"Fake Don't Recommand"
"1531",47889,FALSE,1,FALSE,"Fake Don't Recommand"
"1532",47890,FALSE,1,FALSE,"Fake Don't Recommand"
"1533",47891,FALSE,1,FALSE,"Fake Don't Recommand"
"1534",47892,FALSE,1,FALSE,"Fake Don't Recommand"
"1535",47893,FALSE,1,FALSE,"Fake Don't Recommand"
"1536",47894,FALSE,1,FALSE,"Fake Don't Recommand"
"1537",47895,FALSE,1,FALSE,"Fake Don't Recommand"
"1538",47896,FALSE,1,FALSE,"Fake Don't Recommand"
"1539",47897,FALSE,1,FALSE,"Fake Don't Recommand"
"1540",47898,FALSE,1,FALSE,"Fake Don't Recommand"
"1541",47900,FALSE,1,FALSE,"Fake Don't Recommand"
"1542",47901,FALSE,1,FALSE,"Fake Don't Recommand"
"1543",47902,FALSE,1,FALSE,"Fake Don't Recommand"
"1544",47903,FALSE,1,FALSE,"Fake Don't Recommand"
"1545",47904,FALSE,1,FALSE,"Fake Don't Recommand"
"1546",47905,FALSE,1,FALSE,"Fake Don't Recommand"
"1547",47906,FALSE,1,FALSE,"Fake Don't Recommand"
"1548",47907,FALSE,1,FALSE,"Fake Don't Recommand"
"1549",47908,FALSE,1,FALSE,"Fake Don't Recommand"
"1550",47909,FALSE,1,FALSE,"Fake Don't Recommand"
"1551",47910,FALSE,1,FALSE,"Fake Don't Recommand"
"1552",47912,FALSE,1,FALSE,"Fake Don't Recommand"
"1553",47913,FALSE,1,FALSE,"Fake Don't Recommand"
"1554",47914,FALSE,1,FALSE,"Fake Don't Recommand"
"1555",47915,FALSE,1,FALSE,"Fake Don't Recommand"
"1556",47917,FALSE,1,FALSE,"Fake Don't Recommand"
"1557",47919,FALSE,1,FALSE,"Fake Don't Recommand"
"1558",47920,FALSE,1,FALSE,"Fake Don't Recommand"
"1559",47921,FALSE,1,FALSE,"Fake Don't Recommand"
"1560",47922,FALSE,1,FALSE,"Fake Don't Recommand"
"1561",47923,FALSE,1,FALSE,"Fake Don't Recommand"
"1562",47924,FALSE,1,FALSE,"Fake Don't Recommand"
"1563",47925,FALSE,1,FALSE,"Fake Don't Recommand"
"1564",47926,FALSE,1,FALSE,"Fake Don't Recommand"
"1565",47927,FALSE,1,FALSE,"Fake Don't Recommand"
"1566",47928,FALSE,1,FALSE,"Fake Don't Recommand"
"1567",47929,FALSE,1,FALSE,"Fake Don't Recommand"
"1568",47930,FALSE,1,FALSE,"Fake Don't Recommand"
"1569",47931,FALSE,1,FALSE,"Fake Don't Recommand"
"1570",47932,FALSE,1,FALSE,"Fake Don't Recommand"
"1571",47933,FALSE,1,FALSE,"Fake Don't Recommand"
"1572",47934,FALSE,1,FALSE,"Fake Don't Recommand"
"1573",47935,FALSE,1,FALSE,"Fake Don't Recommand"
"1574",47936,FALSE,1,FALSE,"Fake Don't Recommand"
"1575",47938,FALSE,1,FALSE,"Fake Don't Recommand"
"1576",47939,FALSE,1,FALSE,"Fake Don't Recommand"
"1577",47940,FALSE,1,FALSE,"Fake Don't Recommand"
"1578",47941,FALSE,1,FALSE,"Fake Don't Recommand"
"1579",47943,FALSE,1,FALSE,"Fake Don't Recommand"
"1580",47944,FALSE,1,FALSE,"Fake Don't Recommand"
"1581",47945,FALSE,1,FALSE,"Fake Don't Recommand"
"1582",47946,FALSE,1,FALSE,"Fake Don't Recommand"
"1583",47947,FALSE,1,FALSE,"Fake Don't Recommand"
"1584",47948,FALSE,1,FALSE,"Fake Don't Recommand"
"1585",47949,FALSE,1,FALSE,"Fake Don't Recommand"
"1586",47950,FALSE,1,FALSE,"Fake Don't Recommand"
"1587",47951,FALSE,1,FALSE,"Fake Don't Recommand"
"1588",47952,FALSE,1,FALSE,"Fake Don't Recommand"
"1589",47953,FALSE,1,FALSE,"Fake Don't Recommand"
"1590",47954,FALSE,1,FALSE,"Fake Don't Recommand"
"1591",47955,FALSE,1,FALSE,"Fake Don't Recommand"
"1592",47956,FALSE,1,FALSE,"Fake Don't Recommand"
"1593",47957,FALSE,1,FALSE,"Fake Don't Recommand"
"1594",47958,FALSE,1,FALSE,"Fake Don't Recommand"
"1595",47959,FALSE,1,FALSE,"Fake Don't Recommand"
"1596",47960,FALSE,1,FALSE,"Fake Don't Recommand"
"1597",47961,FALSE,1,FALSE,"Fake Don't Recommand"
"1598",47962,FALSE,1,FALSE,"Fake Don't Recommand"
"1599",47963,FALSE,1,FALSE,"Fake Don't Recommand"
"1600",47964,FALSE,1,FALSE,"Fake Don't Recommand"
"1601",47965,FALSE,1,FALSE,"Fake Don't Recommand"
"1602",47966,FALSE,1,FALSE,"Fake Don't Recommand"
"1603",47967,FALSE,1,FALSE,"Fake Don't Recommand"
"1604",47968,FALSE,1,FALSE,"Fake Don't Recommand"
"1605",47969,FALSE,1,FALSE,"Fake Don't Recommand"
"1606",47970,FALSE,1,FALSE,"Fake Don't Recommand"
"1607",47971,FALSE,1,FALSE,"Fake Don't Recommand"
"1608",47972,FALSE,1,FALSE,"Fake Don't Recommand"
"1609",47973,FALSE,1,FALSE,"Fake Don't Recommand"
"1610",47974,FALSE,1,FALSE,"Fake Don't Recommand"
"1611",47975,FALSE,1,FALSE,"Fake Don't Recommand"
"1612",47976,FALSE,1,FALSE,"Fake Don't Recommand"
"1613",47977,FALSE,1,FALSE,"Fake Don't Recommand"
"1614",47978,FALSE,1,FALSE,"Fake Don't Recommand"
"1615",47979,FALSE,1,FALSE,"Fake Don't Recommand"
"1616",47980,FALSE,1,FALSE,"Fake Don't Recommand"
"1617",47982,FALSE,1,FALSE,"Fake Don't Recommand"
"1618",47983,FALSE,1,FALSE,"Fake Don't Recommand"
"1619",47984,FALSE,1,FALSE,"Fake Don't Recommand"
"1620",47985,FALSE,1,FALSE,"Fake Don't Recommand"
"1621",47986,FALSE,1,FALSE,"Fake Don't Recommand"
"1622",47987,FALSE,1,FALSE,"Fake Don't Recommand"
"1623",47988,FALSE,1,FALSE,"Fake Don't Recommand"
"1624",47989,FALSE,1,FALSE,"Fake Don't Recommand"
"1625",47990,FALSE,1,FALSE,"Fake Don't Recommand"
"1626",47991,FALSE,1,FALSE,"Fake Don't Recommand"
"1627",47992,FALSE,1,FALSE,"Fake Don't Recommand"
"1628",47993,FALSE,1,FALSE,"Fake Don't Recommand"
"1629",47994,FALSE,1,FALSE,"Fake Don't Recommand"
"1630",47995,FALSE,1,FALSE,"Fake Don't Recommand"
"1631",47996,FALSE,1,FALSE,"Fake Don't Recommand"
"1632",47997,FALSE,1,FALSE,"Fake Don't Recommand"
"1633",47999,FALSE,1,FALSE,"Fake Don't Recommand"
"1634",48001,FALSE,1,FALSE,"Fake Don't Recommand"
"1635",48002,FALSE,1,FALSE,"Fake Don't Recommand"
"1636",48003,FALSE,1,FALSE,"Fake Don't Recommand"
"1637",48004,FALSE,1,FALSE,"Fake Don't Recommand"
"1638",48005,FALSE,1,FALSE,"Fake Don't Recommand"
"1639",48006,FALSE,1,FALSE,"Fake Don't Recommand"
"1640",48008,FALSE,1,FALSE,"Fake Don't Recommand"
"1641",48009,FALSE,1,FALSE,"Fake Don't Recommand"
"1642",48010,FALSE,1,FALSE,"Fake Don't Recommand"
"1643",48011,FALSE,1,FALSE,"Fake Don't Recommand"
"1644",48012,FALSE,1,FALSE,"Fake Don't Recommand"
"1645",48013,FALSE,1,FALSE,"Fake Don't Recommand"
"1646",48014,FALSE,1,FALSE,"Fake Don't Recommand"
"1647",48015,FALSE,1,FALSE,"Fake Don't Recommand"
"1648",48016,FALSE,1,FALSE,"Fake Don't Recommand"
"1649",48018,FALSE,1,FALSE,"Fake Don't Recommand"
"1650",48019,FALSE,1,FALSE,"Fake Don't Recommand"
"1651",48020,FALSE,1,FALSE,"Fake Don't Recommand"
"1652",48021,FALSE,1,FALSE,"Fake Don't Recommand"
"1653",48065,FALSE,1,FALSE,"Fake Don't Recommand"
"1654",48066,FALSE,1,FALSE,"Fake Don't Recommand"
"1655",48067,FALSE,1,FALSE,"Fake Don't Recommand"
"1656",48068,FALSE,1,FALSE,"Fake Don't Recommand"
"1657",48095,FALSE,1,FALSE,"Fake Don't Recommand"
"1658",48096,FALSE,1,FALSE,"Fake Don't Recommand"
"1659",48097,FALSE,1,FALSE,"Fake Don't Recommand"
"1660",48098,FALSE,1,FALSE,"Fake Don't Recommand"
"1661",48099,FALSE,1,FALSE,"Fake Don't Recommand"
"1662",48100,FALSE,1,FALSE,"Fake Don't Recommand"
"1663",48101,FALSE,1,FALSE,"Fake Don't Recommand"
"1664",48102,FALSE,1,FALSE,"Fake Don't Recommand"
"1665",48103,FALSE,1,FALSE,"Fake Don't Recommand"
"1666",48104,FALSE,1,FALSE,"Fake Don't Recommand"
"1667",48105,FALSE,1,FALSE,"Fake Don't Recommand"
"1668",48106,FALSE,1,FALSE,"Fake Don't Recommand"
"1669",48107,FALSE,1,FALSE,"Fake Don't Recommand"
"1670",48108,FALSE,1,FALSE,"Fake Don't Recommand"
"1671",48109,FALSE,1,FALSE,"Fake Don't Recommand"
"1672",48110,FALSE,1,FALSE,"Fake Don't Recommand"
"1673",48111,FALSE,1,FALSE,"Fake Don't Recommand"
"1674",48112,FALSE,1,FALSE,"Fake Don't Recommand"
"1675",48113,FALSE,1,FALSE,"Fake Don't Recommand"
"1676",48114,FALSE,1,FALSE,"Fake Don't Recommand"
"1677",48115,FALSE,1,FALSE,"Fake Don't Recommand"
"1678",48116,FALSE,1,FALSE,"Fake Don't Recommand"
"1679",48117,FALSE,1,FALSE,"Fake Don't Recommand"
"1680",48118,FALSE,1,FALSE,"Fake Don't Recommand"
"1681",48119,FALSE,1,FALSE,"Fake Don't Recommand"
"1682",48120,FALSE,1,FALSE,"Fake Don't Recommand"
"1683",48121,FALSE,1,FALSE,"Fake Don't Recommand"
"1684",48122,FALSE,1,FALSE,"Fake Don't Recommand"
"1685",48123,FALSE,1,FALSE,"Fake Don't Recommand"
"1686",48124,FALSE,1,FALSE,"Fake Don't Recommand"
"1687",48125,FALSE,1,FALSE,"Fake Don't Recommand"
"1688",48126,FALSE,1,FALSE,"Fake Don't Recommand"
"1689",48127,FALSE,1,FALSE,"Fake Don't Recommand"
"1690",48128,FALSE,1,FALSE,"Fake Don't Recommand"
"1691",48129,FALSE,1,FALSE,"Fake Don't Recommand"
"1692",48130,FALSE,1,FALSE,"Fake Don't Recommand"
"1693",48131,FALSE,1,FALSE,"Fake Don't Recommand"
"1694",48132,FALSE,1,FALSE,"Fake Don't Recommand"
"1695",48133,FALSE,1,FALSE,"Fake Don't Recommand"
"1696",48134,FALSE,1,FALSE,"Fake Don't Recommand"
"1697",48135,FALSE,1,FALSE,"Fake Don't Recommand"
"1698",48136,FALSE,1,FALSE,"Fake Don't Recommand"
"1699",48137,FALSE,1,FALSE,"Fake Don't Recommand"
"1700",48138,FALSE,1,FALSE,"Fake Don't Recommand"
"1701",48139,FALSE,1,FALSE,"Fake Don't Recommand"
"1702",48140,FALSE,1,FALSE,"Fake Don't Recommand"
"1703",48141,FALSE,1,FALSE,"Fake Don't Recommand"
"1704",48142,FALSE,1,FALSE,"Fake Don't Recommand"
"1705",48143,FALSE,1,FALSE,"Fake Don't Recommand"
"1706",48144,FALSE,1,FALSE,"Fake Don't Recommand"
"1707",48145,FALSE,1,FALSE,"Fake Don't Recommand"
"1708",48146,FALSE,1,FALSE,"Fake Don't Recommand"
"1709",48147,FALSE,1,FALSE,"Fake Don't Recommand"
"1710",48148,FALSE,1,FALSE,"Fake Don't Recommand"
"1711",48149,FALSE,1,FALSE,"Fake Don't Recommand"
"1712",48150,FALSE,1,FALSE,"Fake Don't Recommand"
"1713",48151,FALSE,1,FALSE,"Fake Don't Recommand"
"1714",48152,FALSE,1,FALSE,"Fake Don't Recommand"
"1715",48153,FALSE,1,FALSE,"Fake Don't Recommand"
"1716",48154,FALSE,1,FALSE,"Fake Don't Recommand"
"1717",48155,FALSE,1,FALSE,"Fake Don't Recommand"
"1718",48156,FALSE,1,FALSE,"Fake Don't Recommand"
"1719",48157,FALSE,1,FALSE,"Fake Don't Recommand"
"1720",48158,FALSE,1,FALSE,"Fake Don't Recommand"
"1721",48159,FALSE,1,FALSE,"Fake Don't Recommand"
"1722",48160,FALSE,1,FALSE,"Fake Don't Recommand"
"1723",48161,FALSE,1,FALSE,"Fake Don't Recommand"
"1724",48162,FALSE,1,FALSE,"Fake Don't Recommand"
"1725",48163,FALSE,1,FALSE,"Fake Don't Recommand"
"1726",48164,FALSE,1,FALSE,"Fake Don't Recommand"
"1727",48165,FALSE,1,FALSE,"Fake Don't Recommand"
"1728",48166,FALSE,1,FALSE,"Fake Don't Recommand"
"1729",48167,FALSE,1,FALSE,"Fake Don't Recommand"
"1730",48168,FALSE,1,FALSE,"Fake Don't Recommand"
"1731",48169,FALSE,1,FALSE,"Fake Don't Recommand"
"1732",48170,FALSE,1,FALSE,"Fake Don't Recommand"
"1733",48171,FALSE,1,FALSE,"Fake Don't Recommand"
"1734",48172,FALSE,1,FALSE,"Fake Don't Recommand"
"1735",48173,FALSE,1,FALSE,"Fake Don't Recommand"
"1736",48174,FALSE,1,FALSE,"Fake Don't Recommand"
"1737",48176,FALSE,1,FALSE,"Fake Don't Recommand"
"1738",48177,FALSE,1,FALSE,"Fake Don't Recommand"
"1739",48178,FALSE,1,FALSE,"Fake Don't Recommand"
"1740",48179,FALSE,1,FALSE,"Fake Don't Recommand"
"1741",48180,FALSE,1,FALSE,"Fake Don't Recommand"
"1742",48181,FALSE,1,FALSE,"Fake Don't Recommand"
"1743",48182,FALSE,1,FALSE,"Fake Don't Recommand"
"1744",48183,FALSE,1,FALSE,"Fake Don't Recommand"
"1745",48184,FALSE,1,FALSE,"Fake Don't Recommand"
"1746",48185,FALSE,1,FALSE,"Fake Don't Recommand"
"1747",48186,FALSE,1,FALSE,"Fake Don't Recommand"
"1748",48187,FALSE,1,FALSE,"Fake Don't Recommand"
"1749",48189,FALSE,1,FALSE,"Fake Don't Recommand"
"1750",48190,FALSE,1,FALSE,"Fake Don't Recommand"
"1751",48191,FALSE,1,FALSE,"Fake Don't Recommand"
"1752",48193,FALSE,1,FALSE,"Fake Don't Recommand"
"1753",48194,FALSE,1,FALSE,"Fake Don't Recommand"
"1754",48195,FALSE,1,FALSE,"Fake Don't Recommand"
"1755",48196,FALSE,1,FALSE,"Fake Don't Recommand"
"1756",48197,FALSE,1,FALSE,"Fake Don't Recommand"
"1757",48199,FALSE,1,FALSE,"Fake Don't Recommand"
"1758",48200,FALSE,1,FALSE,"Fake Don't Recommand"
"1759",48201,FALSE,1,FALSE,"Fake Don't Recommand"
"1760",48202,FALSE,1,FALSE,"Fake Don't Recommand"
"1761",48203,FALSE,1,FALSE,"Fake Don't Recommand"
"1762",48204,FALSE,1,FALSE,"Fake Don't Recommand"
"1763",48205,FALSE,1,FALSE,"Fake Don't Recommand"
"1764",48206,FALSE,1,FALSE,"Fake Don't Recommand"
"1765",48207,FALSE,1,FALSE,"Fake Don't Recommand"
"1766",48208,FALSE,1,FALSE,"Fake Don't Recommand"
"1767",48209,FALSE,1,FALSE,"Fake Don't Recommand"
"1768",48210,FALSE,1,FALSE,"Fake Don't Recommand"
"1769",48211,FALSE,1,FALSE,"Fake Don't Recommand"
"1770",48212,FALSE,1,FALSE,"Fake Don't Recommand"
"1771",48213,FALSE,1,FALSE,"Fake Don't Recommand"
"1772",48214,FALSE,1,FALSE,"Fake Don't Recommand"
"1773",48215,FALSE,1,FALSE,"Fake Don't Recommand"
"1774",48216,FALSE,1,FALSE,"Fake Don't Recommand"
